3,0.0,0.0,0.2849162011173184,-0.0446927374301676,0.5698324022346368,-0.1564245810055866,0.8044692737430168,-0.17318435754189945,1.0,-0.16201117318435754,0.4581005586592179,-0.6536312849162011,0.6424581005586593,-0.888268156424581,0.8156424581005587,-0.9385474860335196,0.9664804469273743,-0.9385474860335196,0.3016759776536313,-0.7039106145251397,0.5865921787709497,-0.547486033519553,0.4972067039106145,-0.3240223463687151,0.37988826815642457,-0.29608938547486036,0.1564245810055866,-0.664804469273743,0.4301675977653631,-0.4581005586592179,0.3463687150837989,-0.2737430167597765,0.24581005586592178,-0.2849162011173184,0.027932960893854747,-0.5810055865921788,0.2569832402234637,-0.40782122905027934,0.22905027932960895,-0.2737430167597765,0.13966480446927373,-0.2737430167597765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.2914285714285714,-0.05142857142857143,0.5714285714285714,-0.17142857142857143,0.8057142857142857,-0.19428571428571428,1.0,-0.19428571428571428,0.45714285714285713,-0.6685714285714286,0.6285714285714286,-0.9028571428571428,0.8,-0.9657142857142857,0.9428571428571428,-0.9828571428571429,0.2914285714285714,-0.72,0.5542857142857143,-0.5542857142857143,0.48,-0.34285714285714286,0.3657142857142857,-0.30857142857142855,0.14285714285714285,-0.6742857142857143,0.38857142857142857,-0.46285714285714286,0.32571428571428573,-0.2914285714285714,0.22857142857142856,-0.29714285714285715,0.0,-0.5771428571428572,0.2057142857142857,-0.4,0.19428571428571428,-0.2742857142857143,0.12,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.2994011976047904,-0.05389221556886228,0.592814371257485,-0.17365269461077845,0.8203592814371258,-0.19161676646706588,1.0,-0.19161676646706588,0.46107784431137727,-0.6766467065868264,0.6287425149700598,-0.9341317365269461,0.8023952095808383,-0.9940119760479041,0.9461077844311377,-1.0,0.2934131736526946,-0.7305389221556886,0.562874251497006,-0.5748502994011976,0.48502994011976047,-0.3532934131736527,0.3652694610778443,-0.32335329341317365,0.1377245508982036,-0.688622754491018,0.39520958083832336,-0.47904191616766467,0.32335329341317365,-0.2934131736526946,0.23353293413173654,-0.30538922155688625,-0.005988023952095809,-0.6047904191616766,0.20359281437125748,-0.41916167664670656,0.19161676646706588,-0.281437125748503,0.12574850299401197,-0.2754491017964072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.2976190476190476,-0.047619047619047616,0.5773809523809523,-0.16071428571428573,0.8154761904761905,-0.18452380952380953,0.9821428571428571,-0.19047619047619047,0.4523809523809524,-0.6607142857142857,0.625,-0.8988095238095238,0.8035714285714286,-0.9702380952380952,0.9523809523809523,-1.0,0.2857142857142857,-0.7202380952380952,0.5476190476190477,-0.5595238095238095,0.4583333333333333,-0.3392857142857143,0.3392857142857143,-0.30357142857142855,0.13095238095238096,-0.6785714285714286,0.375,-0.4523809523809524,0.2976190476190476,-0.27976190476190477,0.20238095238095238,-0.2916666666666667,-0.017857142857142856,-0.5892857142857143,0.18452380952380953,-0.39285714285714285,0.16071428571428573,-0.2619047619047619,0.08928571428571429,-0.26785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.2926829268292683,-0.054878048780487805,0.5670731707317073,-0.17682926829268292,0.7987804878048781,-0.20121951219512196,0.9817073170731707,-0.1951219512195122,0.43902439024390244,-0.6707317073170732,0.6036585365853658,-0.9085365853658537,0.7682926829268293,-0.9817073170731707,0.9085365853658537,-1.0,0.2621951219512195,-0.725609756097561,0.5060975609756098,-0.5792682926829268,0.43902439024390244,-0.3475609756097561,0.34146341463414637,-0.3048780487804878,0.0975609756097561,-0.6829268292682927,0.3353658536585366,-0.4634146341463415,0.27439024390243905,-0.27439024390243905,0.18292682926829268,-0.2804878048780488,-0.06097560975609756,-0.5914634146341463,0.14634146341463414,-0.40853658536585363,0.13414634146341464,-0.2682926829268293,0.06097560975609756,-0.2682926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.2795031055900621,-0.043478260869565216,0.5652173913043478,-0.15527950310559005,0.8012422360248447,-0.18633540372670807,0.9751552795031055,-0.19254658385093168,0.4409937888198758,-0.6583850931677019,0.5962732919254659,-0.9192546583850931,0.7639751552795031,-0.9875776397515528,0.9006211180124224,-1.0,0.2608695652173913,-0.7204968944099379,0.5031055900621118,-0.5838509316770186,0.42857142857142855,-0.3416149068322981,0.32298136645962733,-0.2981366459627329,0.08695652173913043,-0.6832298136645962,0.3167701863354037,-0.4658385093167702,0.2546583850931677,-0.2732919254658385,0.16770186335403728,-0.2732919254658385,-0.08074534161490683,-0.6024844720496895,0.11801242236024845,-0.422360248447205,0.11180124223602485,-0.2732919254658385,0.043478260869565216,-0.2670807453416149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.2865853658536585,-0.036585365853658534,0.5853658536585366,-0.1402439024390244,0.8170731707317073,-0.16463414634146342,1.0,-0.17073170731707318,0.47560975609756095,-0.6463414634146342,0.6524390243902439,-0.8780487804878049,0.823170731707317,-0.9573170731707317,0.9573170731707317,-1.0,0.2926829268292683,-0.7195121951219512,0.5487804878048781,-0.5853658536585366,0.47560975609756095,-0.32926829268292684,0.36585365853658536,-0.2865853658536585,0.11585365853658537,-0.6829268292682927,0.36585365853658536,-0.4878048780487805,0.3048780487804878,-0.2804878048780488,0.21341463414634146,-0.27439024390243905,-0.04878048780487805,-0.6036585365853658,0.17073170731707318,-0.4329268292682927,0.15853658536585366,-0.2804878048780488,0.08536585365853659,-0.2865853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.28654970760233917,-0.029239766081871343,0.5789473684210527,-0.12280701754385964,0.8128654970760234,-0.14035087719298245,1.0,-0.13450292397660818,0.4853801169590643,-0.6081871345029239,0.6549707602339181,-0.8304093567251462,0.8304093567251462,-0.9064327485380117,0.9649122807017544,-0.935672514619883,0.3157894736842105,-0.672514619883041,0.5614035087719298,-0.5614035087719298,0.47953216374269003,-0.30994152046783624,0.3742690058479532,-0.26900584795321636,0.14619883040935672,-0.6491228070175439,0.38596491228070173,-0.4619883040935672,0.3157894736842105,-0.2573099415204678,0.2222222222222222,-0.2573099415204678,-0.011695906432748537,-0.5789473684210527,0.19883040935672514,-0.4152046783625731,0.17543859649122806,-0.27485380116959063,0.0935672514619883,-0.28654970760233917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.27485380116959063,-0.029239766081871343,0.5789473684210527,-0.13450292397660818,0.8128654970760234,-0.15204678362573099,1.0,-0.14619883040935672,0.47953216374269003,-0.6198830409356725,0.6608187134502924,-0.8421052631578947,0.8304093567251462,-0.9064327485380117,0.9766081871345029,-0.935672514619883,0.3157894736842105,-0.6900584795321637,0.5614035087719298,-0.5789473684210527,0.49707602339181284,-0.32748538011695905,0.391812865497076,-0.27485380116959063,0.14619883040935672,-0.672514619883041,0.38596491228070173,-0.49707602339181284,0.3216374269005848,-0.29239766081871343,0.23391812865497075,-0.26900584795321636,-0.017543859649122806,-0.6081871345029239,0.19883040935672514,-0.45614035087719296,0.1871345029239766,-0.30409356725146197,0.1111111111111111,-0.29239766081871343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,0.0,0.28,-0.011428571428571429,0.5828571428571429,-0.10857142857142857,0.8171428571428572,-0.13142857142857142,1.0,-0.13714285714285715,0.49714285714285716,-0.5942857142857143,0.6742857142857143,-0.8171428571428572,0.8457142857142858,-0.8857142857142857,0.9828571428571429,-0.92,0.3314285714285714,-0.6742857142857143,0.5714285714285714,-0.5657142857142857,0.5028571428571429,-0.32571428571428573,0.4057142857142857,-0.26857142857142857,0.1657142857142857,-0.6742857142857143,0.3942857142857143,-0.49142857142857144,0.3314285714285714,-0.2914285714285714,0.24571428571428572,-0.2742857142857143,0.0,-0.6228571428571429,0.2057142857142857,-0.46285714285714286,0.19428571428571428,-0.30857142857142855,0.12571428571428572,-0.2914285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
